LineId,Month,Date,Time,Type,Component,Content,EventId,EventTemplate,ParameterList
6784,Feb,6,13:49:59,fajar-server,kernel,"[136971.232236] audit: type=1116 audit(1580993399.813:1041): pid=3398 uid=0 auid=1001 ses=370 msg='op= id=130 exe=""/usr/sbin/groupadd"" hostname=fajar-server addr=? terminal=pts/1 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136971.232236', '1116', '1580993399.813', '1041', '3398', '0', '1001', '370', ""msg='op="", 'id=130', 'exe=""/usr/sbin/groupadd"" hostname=fajar-server addr=? terminal=pts/1 res=success\'']"
6785,Feb,6,13:50:02,fajar-server,kernel,"[136974.321186] audit: type=1130 audit(1580993402.901:1042): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136974.321186', '1130', '1580993402.901', '1042', '1', '0', '4294967295', '4294967295', ""msg='unit=motd-news"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6786,Feb,6,13:50:02,fajar-server,kernel,"[136974.321191] audit: type=1131 audit(1580993402.901:1043): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=motd-news comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136974.321191', '1131', '1580993402.901', '1043', '1', '0', '4294967295', '4294967295', ""msg='unit=motd-news"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6787,Feb,6,13:50:05,fajar-server,kernel,"[136977.343775] audit: type=1130 audit(1580993405.921:1044): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136977.343775', '1130', '1580993405.921', '1044', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6788,Feb,6,13:50:05,fajar-server,kernel,"[136977.344098] audit: type=1131 audit(1580993405.921:1045): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136977.344098', '1131', '1580993405.921', '1045', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6789,Feb,6,13:50:06,fajar-server,kernel,"[136978.019961] audit: type=1130 audit(1580993406.593:1046): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=postfix@- comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136978.019961', '1130', '1580993406.593', '1046', '1', '0', '4294967295', '4294967295', ""msg='unit=postfix@-"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6790,Feb,6,13:50:06,fajar-server,kernel,"[136978.024861] audit: type=1130 audit(1580993406.601:1047): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=postfix comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136978.024861', '1130', '1580993406.601', '1047', '1', '0', '4294967295', '4294967295', ""msg='unit=postfix"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6791,Feb,6,13:50:09,fajar-server,kernel,"[136981.335926] audit: type=1130 audit(1580993409.913:1048): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136981.335926', '1130', '1580993409.913', '1048', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6792,Feb,6,13:50:09,fajar-server,kernel,"[136981.335931] audit: type=1131 audit(1580993409.913:1049): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136981.335931', '1131', '1580993409.913', '1049', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6793,Feb,6,13:50:10,fajar-server,kernel,"[136981.785937] audit: type=1130 audit(1580993410.361:1050): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136981.785937', '1130', '1580993410.361', '1050', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6794,Feb,6,13:50:10,fajar-server,kernel,"[136981.786125] audit: type=1131 audit(1580993410.361:1051): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136981.786125', '1131', '1580993410.361', '1051', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6795,Feb,6,13:50:10,fajar-server,kernel,"[136981.873499] audit: type=1130 audit(1580993410.449:1052): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=iwatch comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136981.873499', '1130', '1580993410.449', '1052', '1', '0', '4294967295', '4294967295', ""msg='unit=iwatch"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6796,Feb,6,13:50:11,fajar-server,kernel,"[136983.124474] audit: type=1130 audit(1580993411.701:1053): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136983.124474', '1130', '1580993411.701', '1053', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6797,Feb,6,13:50:11,fajar-server,kernel,"[136983.124718] audit: type=1131 audit(1580993411.701:1054): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136983.124718', '1131', '1580993411.701', '1054', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6798,Feb,6,13:50:11,fajar-server,kernel,"[136983.320244] audit: type=1130 audit(1580993411.897:1055): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=rsyslog comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136983.320244', '1130', '1580993411.897', '1055', '1', '0', '4294967295', '4294967295', ""msg='unit=rsyslog"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6799,Feb,6,13:50:11,fajar-server,kernel,"[136983.320443] audit: type=1131 audit(1580993411.897:1056): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=rsyslog comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136983.320443', '1131', '1580993411.897', '1056', '1', '0', '4294967295', '4294967295', ""msg='unit=rsyslog"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6800,Feb,6,13:50:11,fajar-server,kernel,"[136983.364675] audit: type=1130 audit(1580993411.941:1057): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=rsyslog comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136983.364675', '1130', '1580993411.941', '1057', '1', '0', '4294967295', '4294967295', ""msg='unit=rsyslog"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6801,Feb,6,13:50:12,fajar-server,kernel,"[136983.997080] audit: type=1130 audit(1580993412.573:1058): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136983.997080', '1130', '1580993412.573', '1058', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6802,Feb,6,13:50:12,fajar-server,kernel,"[136983.997293] audit: type=1131 audit(1580993412.573:1059): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=resolvconf-pull-resolved comm=""systemd"" exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136983.997293', '1131', '1580993412.573', '1059', '1', '0', '4294967295', '4294967295', ""msg='unit=resolvconf-pull-resolved"", 'comm=""systemd""', 'exe=""/lib/systemd/systemd"" hostname=? addr=? terminal=? res=success\'']"
6803,Feb,6,13:50:25,fajar-server,kernel,"[136996.612361] audit: type=1106 audit(1580993425.190:1060): pid=2795 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136996.612361', '1106', '1580993425.190', '1060', '2795', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6804,Feb,6,13:50:25,fajar-server,kernel,"[136996.612417] audit: type=1104 audit(1580993425.190:1061): pid=2795 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['136996.612417', '1104', '1580993425.190', '1061', '2795', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6805,Feb,6,13:52:24,fajar-server,kernel,"[137115.597245] audit: type=1112 audit(1580993544.177:1062): pid=6926 uid=0 auid=4294967295 ses=4294967295 msg='op=login acct=28756E6B6E6F776E207573657229 exe=""/usr/sbin/sshd"" hostname=? addr=190.181.38.55 terminal=sshd res=failed'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137115.597245', '1112', '1580993544.177', '1062', '6926', '0', '4294967295', '4294967295', ""msg='op=login"", 'acct=28756E6B6E6F776E207573657229', 'exe=""/usr/sbin/sshd"" hostname=? addr=190.181.38.55 terminal=sshd res=failed\'']"
6806,Feb,6,13:52:24,fajar-server,kernel,"[137115.597558] audit: type=1112 audit(1580993544.177:1063): pid=6926 uid=0 auid=4294967295 ses=4294967295 msg='op=login acct=28696E76616C6964207573657229 exe=""/usr/sbin/sshd"" hostname=? addr=190.181.38.55 terminal=sshd res=failed'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137115.597558', '1112', '1580993544.177', '1063', '6926', '0', '4294967295', '4294967295', ""msg='op=login"", 'acct=28696E76616C6964207573657229', 'exe=""/usr/sbin/sshd"" hostname=? addr=190.181.38.55 terminal=sshd res=failed\'']"
6807,Feb,6,13:52:24,fajar-server,kernel,"[137115.863188] audit: type=1123 audit(1580993544.445:1064): pid=6946 uid=1001 auid=1001 ses=370 msg='cwd=""/var/log/apache2"" cmd=76696D202F6574632F6977617463682F terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137115.863188', '1123', '1580993544.445', '1064', '6946', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/var/log/apache2"" cmd=76696D202F6574632F6977617463682F terminal=pts/0 res=success\'']"
6808,Feb,6,13:52:24,fajar-server,kernel,"[137115.863462] audit: type=1110 audit(1580993544.445:1065): pid=6946 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137115.863462', '1110', '1580993544.445', '1065', '6946', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6809,Feb,6,13:52:24,fajar-server,kernel,"[137115.864077] audit: type=1105 audit(1580993544.445:1066): pid=6946 uid=0 auid=1001 ses=370 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137115.864077', '1105', '1580993544.445', '1066', '6946', '0', '1001', '370', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6810,Feb,6,13:52:26,fajar-server,kernel,"[137117.551175] audit: type=1100 audit(1580993546.133:1067): pid=6926 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:authentication acct=""kzc"" exe=""/usr/sbin/sshd"" hostname=190.181.38.55 addr=190.181.38.55 terminal=ssh res=failed'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137117.551175', '1100', '1580993546.133', '1067', '6926', '0', '4294967295', '4294967295', ""msg='op=PAM:authentication"", 'acct=""kzc""', 'exe=""/usr/sbin/sshd"" hostname=190.181.38.55 addr=190.181.38.55 terminal=ssh res=failed\'']"
6811,Feb,6,13:52:26,fajar-server,kernel,"[137117.551771] audit: type=1112 audit(1580993546.133:1068): pid=6926 uid=0 auid=4294967295 ses=4294967295 msg='op=login acct=28696E76616C6964207573657229 exe=""/usr/sbin/sshd"" hostname=? addr=190.181.38.55 terminal=sshd res=failed'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137117.551771', '1112', '1580993546.133', '1068', '6926', '0', '4294967295', '4294967295', ""msg='op=login"", 'acct=28696E76616C6964207573657229', 'exe=""/usr/sbin/sshd"" hostname=? addr=190.181.38.55 terminal=sshd res=failed\'']"
6812,Feb,6,13:52:26,fajar-server,kernel,"[137117.963900] audit: type=1106 audit(1580993546.545:1069): pid=6946 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137117.963900', '1106', '1580993546.545', '1069', '6946', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6813,Feb,6,13:52:26,fajar-server,kernel,"[137117.963989] audit: type=1104 audit(1580993546.545:1070): pid=6946 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137117.963989', '1104', '1580993546.545', '1070', '6946', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6814,Feb,6,13:52:32,fajar-server,kernel,"[137123.555963] audit: type=1123 audit(1580993552.138:1071): pid=6966 uid=1001 auid=1001 ses=370 msg='cwd=""/var/log/apache2"" cmd=76696D202F6574632F6977617463682F6977617463682E786D6C terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137123.555963', '1123', '1580993552.138', '1071', '6966', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/var/log/apache2"" cmd=76696D202F6574632F6977617463682F6977617463682E786D6C terminal=pts/0 res=success\'']"
6815,Feb,6,13:52:32,fajar-server,kernel,"[137123.555969] audit: type=1110 audit(1580993552.138:1072): pid=6966 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137123.555969', '1110', '1580993552.138', '1072', '6966', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6816,Feb,6,13:52:32,fajar-server,kernel,"[137123.556132] audit: type=1105 audit(1580993552.138:1073): pid=6966 uid=0 auid=1001 ses=370 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137123.556132', '1105', '1580993552.138', '1073', '6966', '0', '1001', '370', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6817,Feb,6,13:54:09,fajar-server,kernel,"[137221.331896] audit: type=1106 audit(1580993649.921:1074): pid=6966 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137221.331896', '1106', '1580993649.921', '1074', '6966', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6818,Feb,6,13:54:09,fajar-server,kernel,"[137221.331905] audit: type=1104 audit(1580993649.921:1075): pid=6966 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137221.331905', '1104', '1580993649.921', '1075', '6966', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6819,Feb,6,13:54:22,fajar-server,kernel,"[137233.891937] audit: type=1123 audit(1580993662.477:1076): pid=6971 uid=1001 auid=1001 ses=370 msg='cwd=""/var/log/apache2"" cmd=6170742D67657420696E7374616C6C20696E6F74696679 terminal=pts/0 res=success'",ff85adb6,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> <*> <*> <*> <*> <*> <*>,"['137233.891937', '1123', '1580993662.477', '1076', '6971', '1001', 'auid=1001', 'ses=370', 'msg=\'cwd=""/var/log/apache2"" cmd=6170742D67657420696E7374616C6C20696E6F74696679 terminal=pts/0 res=success\'']"
6820,Feb,6,13:54:22,fajar-server,kernel,"[137233.891943] audit: type=1110 audit(1580993662.481:1077): pid=6971 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137233.891943', '1110', '1580993662.481', '1077', '6971', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6821,Feb,6,13:54:22,fajar-server,kernel,"[137233.891945] audit: type=1105 audit(1580993662.481:1078): pid=6971 uid=0 auid=1001 ses=370 msg='op=PAM:session_open acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137233.891945', '1105', '1580993662.481', '1078', '6971', '0', '1001', '370', ""msg='op=PAM:session_open"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6822,Feb,6,13:54:23,fajar-server,kernel,"[137234.672132] audit: type=1106 audit(1580993663.261:1079): pid=6971 uid=0 auid=1001 ses=370 msg='op=PAM:session_close acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137234.672132', '1106', '1580993663.261', '1079', '6971', '0', '1001', '370', ""msg='op=PAM:session_close"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6823,Feb,6,13:54:23,fajar-server,kernel,"[137234.672137] audit: type=1104 audit(1580993663.261:1080): pid=6971 uid=0 auid=1001 ses=370 msg='op=PAM:setcred acct=""root"" exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137234.672137', '1104', '1580993663.261', '1080', '6971', '0', '1001', '370', ""msg='op=PAM:setcred"", 'acct=""root""', 'exe=""/usr/bin/sudo"" hostname=? addr=? terminal=/dev/pts/0 res=success\'']"
6824,Feb,6,13:55:01,fajar-server,kernel,"[137273.042800] audit: type=1101 audit(1580993701.630:1081): pid=6977 uid=0 auid=4294967295 ses=4294967295 msg='op=PAM:accounting acct=""root"" exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success'",2042590f,[<*>.<*>] audit: type=<*> audit(<*>.<*>:<*>): pid=<*> uid=<*> auid=<*> ses=<*> <*> <*> <*> <*> <*> <*> <*>,"['137273.042800', '1101', '1580993701.630', '1081', '6977', '0', '4294967295', '4294967295', ""msg='op=PAM:accounting"", 'acct=""root""', 'exe=""/usr/sbin/cron"" hostname=? addr=? terminal=cron res=success\'']"
